segment_key,time_slot,avg_speed,pct_below_20,pct_below_15,mean_slot,std_slot,free_flow,z,relative_drop,is_bottleneck_slot,severity_score
SEG_25_225_226_BA,1630,21.684942906346848,0.31512272367379257,0.03167062549485352,26.30835881818831,4.7123155703025175,33.48839629151796,-0.9811346126687037,0.3524639783410806,false,0.11106940885174196
SEG_25_225_226_BA,1700,20.64056985187324,0.4408284023668639,0.036686390532544376,26.30835881818831,4.7123155703025175,33.48839629151796,-1.2027609105880004,0.38365009562726815,true,0.16912385872326316
SEG_25_225_226_BA,1730,19.923185444719472,0.5335968379446641,0.04901185770750988,26.30835881818831,4.7123155703025175,33.48839629151796,-1.3549969814646619,0.4050719756393448,true,0.21614512534115235
SEG_25_225_226_BA,1800,20.329519813040587,0.49520958083832334,0.04730538922155689,26.30835881818831,4.7123155703025175,33.48839629151796,-1.2687688071713539,0.3929383886863012,true,0.1945868547566294
SEG_25_225_226_BA,1830,21.182070891823045,0.4023529411764706,0.03294117647058824,26.30835881818831,4.7123155703025175,33.48839629151796,-1.087849030882321,0.36748028459075227,true,0.14785677332945563
SEG_25_225_226_BA,1900,23.252475345900095,0.2007042253521127,0.017018779342723004,26.30835881818831,4.7123155703025175,33.48839629151796,-0.6484887157275072,0.30565575181665083,false,0.06134640089277851
SEG_25_225_226_BA,1930,24.742629823147578,0.10660302307080351,0.011137629276054098,26.30835881818831,4.7123155703025175,33.48839629151796,-0.33226318816764155,0.26115811555256635,false,0.0278402446173778
SEG_25_225_226_BA,2000,25.39641256887796,0.0812910938433951,0.00657501494321578,26.30835881818831,4.7123155703025175,33.48839629151796,-0.1935240192862988,0.24163545044674356,false,0.019642810078157276
SEG_25_225_226_BA,2030,26.30569847412024,0.06474820143884892,0.010191846522781775,26.30835881818831,4.7123155703025175,33.48839629151796,-0.0005645513396502058,0.2144831826186007,false,0.013887400313434578
SEG_25_225_226_BA,2100,27.165786166735103,0.04580606781677573,0.006543723973825104,26.30835881818831,4.7123155703025175,33.48839629151796,0.1819545689915984,0.18880002702262172,false,0.0086481868416073
